case_jPPhXi2G4s	BDO Recon unit auto deducted from my account without my permission and that money is needed for my hospital expense.
case_oT7YklByd0	Sa home credit po...nagloan po kasi ako ng pera sa kanila. Tapos po pag maniningil na sila ay nananakot at nagbabanta na pupunta po sila sa barangay at magpapataw po sila ng interest.
case_pVSHLr5kzw	complaint against repeated bdo nomura poor services as a trading platform
case_hGPsRD5ziJ	BDO delayed response to updating account two months not resolved despite requirements personally submitted .  i am in saudi arabia and cannot follow my trading account bdo nomura
case_hkJJZb9WVg	I need help with a refund for a transaction that was made to my account. I was scammed for a payment of 2500 and I need it to be refunded
case_tx3pVRLv5j	Security bank credit cards. The institution gave false information during my call with them last Nov 10, 2020. The agent said a specific amount for me to avail on their benefits for ready cash and they gave me a lower amount.
case_UhEdHFrS5s	rcbc bankard imposed accrued interest for cash loan on the duaration of community quarantine.
case_qTV7nP98jH	Refund of Bank Charges related to Bayanihan 2 Grace Period. UCPB - Salcedo Branch.
case_PXz5rILodt	Security Bank sent us a Final demand letter via their collection agency due to missed payment of auto loan. The car is under my name but the one paying and using is my brother, but since he lost his job due to the pandemic, he missed his payment. I've been asking them to send me the SOA so I'll know how much i'll pay but they still haven't sent me as of this writing.
case_XlugXBXgoN	Magandang hapon po. Almost 3 months na po akong nagrerequest ng SOA sa RCBC hanggang ngayon po wala pa rin. Maraming salamat po.
case_buKTfU5rpc	good day i am jayson jeff yalun. I am writing because I need help from your agency about my auto loan at Sterlingbank acct no. SAL18R00974 Someone called me on my cellphone and said they will repossesses my car  But I did not receive Statement of account from the bank stating the amount of my loan.They are harassing me with my debt. At the moment, it is difficult to pay immediately what they are asking for. I am a shuttle driver at a call center company. Our work was stopped because call center agents started working from home. but little by little everything is returning to normal. I would to restructuring my auto loan  to pay off my debt. And I hope it will be easy for me to pay because I will just return to my job. We have all gone through a severe crisis the whole world is affected but I do not forget my obligation to pay my debt. I hope you understand my situation. Pls contact me at this number 09151668018.Hope to hear you soon. Thank you very much.godbless
case_mnQHGV01Yv	Collectius Collecting agency did not fulfill their promise that we can settle our old account at the agreed amount during verbal telephone conversation
case_d0Np6EQuWm	I can’t use my UMID Card here in the USA
case_7MuiLKGZnE	Request to expedite release of time deposit for cancelled secured credit card as terms and conditions was not properly explained. Branch said will release once UB CC department will give go signal but didn’t say that it would take 60 days. Ref# 01508263.
case_QrXObkOUe0	Ayaw po tanggapin yon partial car loan payment ko ng bank dahil gusto nila bayaran ko ito ng buo
case_Sun1dTjDPy	Dapat bang mag charge ng accrued interes ang credit card company (Rcbc) sa mga loan sa panahon ng March to May 2020.
case_x4XHt2om7S	Bdo for car loan.can bank foreclose a car loan during this time of bayanihan 2?
case_BbOPk3LCrQ	Unionbank of the Philippines. Failure to address my complaint in a truthfully and professional way.
case_zsKWmWBMAy	Finace chargers incurred in my metrobankcard because of erroneous transaction
case_wDLP33AlgK	My Ggash account was block  with my funds in it and they will not respond to my request to refund me.
case_ry2qNrFJp6	Gcash, they have deducted my account 2 times without my permission. It has been almost a month already, still no progress. Please help
case_bUOIN2Dn8N	is it legal for the bank to deduct from my account more than the agreed monthly amortization?
case_etQrAqR0LJ	I have a Personal Loan on Security Bank but faed to settle because of the pandemic. I have tried reaching out since April to work on a possible restructuring plan but to no avail.
case_a5VKR6Qmgd	Meron akong credit card sa HSBC. Isang card lang meron ako saknila, noong August 12 nakareceive ako ng text na may nagtransact ng card ko, yun ay SMART load which costs Php1000 nagulat ako mga ilang seconds o 1min lang nakalipas meron uli hanggang sa naging 3 transaction na tig Php1000. Agad agad tumawag ako sa HSBC Customer Service para mapablocked ung card ko kasi may nagtratransact ng card ko pero wala akong narereceive na OTP mula saknila para magproceed ung transaction na un. Naka ilang follow up na ko sa HSBC hanggang ngayong buwan na ito then nagcharge pa sila ng Late Payment fee sa akin. Hanggang ngayon wala silang mabigay na reason sa akin paano naging valid ung transaction. Nagdispute na ko sa kanila and declined lang pero wala silang mabigay na detalye kung saan tntransact un o saang number niload. Isa pa, hindi ako magloload dahil naka postpaid ako. Sana magawan po ito ng action kasi sobrang nakaka stress po na magbayad ng ganung halaga (Php3,000) sa panahong pandemic na ito na hindi naman talaga ako un kasi na sa akin card all this time and wala silang OTP na hiningi bago itransact un.
case_2Vw8XhxuQq	Meron akong credit card sa HSBC. Isang card lang meron ako saknila, noong November 13 nakareceive ako ng text na may nagtransact ng card ko, yun ay SMART load which costs Php1000 nagulat ako mga ilang seconds o 1min lang nakalipas meron uli hanggang sa naging 3 transaction na tig Php1000. Agad agad tumawag ako sa HSBC Customer Service para mapablocked ung card ko kasi may nagtratransact ng card ko pero wala akong narereceive na OTP mula saknila para magproceed ung transaction na un. Naka ilang follow up na ko sa HSBC hanggang ngayong buwan na ito then nagcharge pa sila ng Late Payment fee sa akin. Hanggang ngayon wala silang mabigay na reason sa akin paano naging valid ung transaction. Nagdispute na ko sa kanila and declined lang pero wala silang mabigay na detalye kung saan tntransact un o saang number niload. Isa pa, hindi ako magloload dahil naka postpaid ako. Sana magawan po ito ng action kasi sobrang nakaka stress po na magbayad ng ganung halaga (Php3,000) sa panahong pandemic na ito na hindi naman talaga ako un kasi na sa akin card all this time and wala silang OTP na hiningi bago itransact un.
case_jdn61tseBN	My gcash account was closed by Gxchange Inc.
case_dyhrDQBYtZ	Security Bank was never been cooperative i still didn't receice my own money that they have deducted from my account since october 30th.
case_xOV26W9TmE	Requesting to file a complaint against RCBC Contact Center for refusing to resolve my concern by refusing to return my calls, denying my rights to speak to a supervisor and abaove all by keeping the transcript of my calls to prevent legal actions
case_4LEV5sXoYC	This is my ticket number BSPCMS-2020-KEP4STGKQWD it was created for me here and gcash e wallet has not done anything regarding my return of funds.
case_N6GCPNK2xx	Hi! I have a concern regarding my BDO credit card finance and interest charges. During this uncertain times, received finance and interest charges.
case_dx9InoSckJ	Transaction that was not processed but already deducted my account balance. So this is with regards to my online banking in BDO
case_6sos2nERQt	I have car loan with UCPB and requested for payment extension for one month with bayanihan act1 last May. They dont have my permission to take my check payment instead i have email requesting to take advantage of bayanihan act1 to extend payment but they still tried to incash my check that has no fund resulted to penalty of total of 2500 pesos. I am escalating thia issue with the bank aince July but they are taking it for granted and said they can not waive my penalty
case_Xze264RWSO	TAGUM, Landbank. I have a standing loan but after the covid, I am no longer updated with the payment. I tried to visit Landbank, Tagum but they are closed in the afternoon. They contacted me last week and I corresponded with them and agreed that we will settle by Nov 15 (sunday) when I get my salary. Today, when we are still aout to settle the amoun, I i received a notice that we cannot transact on my other lanbank account because of the said loan. They freezed my other account. But, we already had an agreement, can they just freeze my account without notice and even when we already had an agreement?
case_9svYdGCNqs	OGBONNA BRUNOFRANK CHIEDOZIEM.  AM HAVING  ISSUES WITH  MY GCASH ACCOUNT. THEY BLOCKES THE ACCOUNT  SINCE LAST TWO MONTH AND IVE MESSAGED THEM AND SUBMITTED THE REQUIRED  DOCUMENTS  BUT STILL NO PROGRESS  AND THEY DIDN'T  REFUND  OR OPEN MY ACCOUNT.
case_egXHQi4wzy	I am disputing a certain transactions on my supplementary cardholder's credit card since August 2019 from Bank of the Philippine Island (BPI) Credit Card.
case_6LmSqaymJ5	This involve my motorcycle loan with Bank of Makati, due to the pandemic, I lost my job and decided to extend my loan with them with the validity of Bayanihan 2. However I got charged of an interest. As far as I am aware, no interest should but put on top of loans that would be affected by the Bayanihan 2
case_qbg4jKBgiu	Inquiry about deposited SSS SALARY LOAN thru Unionbank
case_VwWW9L5oxM	Chinabank savings personal loan
case_asghvqx03s	Complain on interest charge from metrobank
case_3ZeiGV5T2H	Gusto ko lang po idulog ang problema ko sa security bank
case_rpNjWGrcFa	Gcash doesn't want to give me my money
case_Natn9vN9j8	There were fraudulent transactions made to my BPI credit card on November 27, 2019 and until now BPI has not resolved it yet. My BPI branch is in Infinity in BGC but the reports and follow ups have been made thru emails and calls (BPI hotline, Fraud Team).
case_SzEyfcbgDQ	There is a total of Php 198,000 unauthorized withdrawal in my four BPI Davao accounts.
case_PCba6ZsWGz	Hi This is alma macabinquil psbank client with auto loan account, this is to report that PSBank has no resolution on my complaint filed last July 29, 2020 regarding the BARO bayanihan 1. They granted me a 60 day through email but  they did not prepare an adjustment  in my statement of account resulting to unreliable outstanding balance and past due on my account moreover I already receiving calls from third party collection agency. Hoping for your assistance as PSBank has no longer giving me feedback on this matter. Thank you
case_U2umEp8w8M	My husband and I opened an account at BPI Direct at a certain amount. Just this year we found out that his account is zero
case_3Cg7BvwTqE	Someone did multiple unauthorized accounts to my BPI Damosa account and my Mother's BPI accounts last November 06, 2020. The hacker's destination account is Unionbank.
case_gUfhM9q0vr	Ako po si Razzelyn Salazar, magrereklamo po ako kabilang ng aking mga kasamahan tungkol sa walang sawang debit na nangyayari sa aming paycash card ng Security Bank, ngayon naman po incorrect pin po kahit tama naman po ang type ko, twing sahod ay ganito po nararanasan namin, pwede po kayo mag survey sa VXI Bpo Company pra malaman po na totoo sinasabi kopo.
case_xHFCOUegvx	I would like to file a complain to Security bank, my transaction with bills Payment last October 30, 2020 that is rejected and they still debited the amount on my account. Until now they haven't returned my money back.
case_uKMmC3TXTs	Mary Grace Villasenor.I have unauthorized transactions seeing on my account online thru Security Bank. They are not responding.
case_EExMpkjg4L	I want to file a complaint for DragonPay. This transaction happened last Wednesday, 11th of November. I made a cash in   to my CIMB - Gsave account through BDO online banking via DRAGOPAY. The fund transfer processed successfully. The amount was already debit to my BDO account but when I tried validating my payment through DragonPay, it won't work and I learned that i'm not the only consumer who experienced it. I've tried contactinf their customer service through call, chat and email, filed a ticket twice but NO to avail. I haven't received ANY response. Appreciate BSP's help on escalating this issue.
case_F4AbagCsBJ	Goodmorning its about my bills payment transaction in PAYMAYA APPS.. I will request a refund because the billing merchants did not receive my payment thru PAYMAYA APPS.
case_b70NTwaRcK	Banco de Oro keep charging me Finance charges everymonth  when my bill is fully paid.
case_gR3dIkcLla	I'm raising a complaint against RCBC bank for the unjustly fines we've incurred caused by their delay as well as their sister company, Malayan Insurance
case_NoSmAoVQNd	I have been pleading to them to activate my account, as i have funds there and I have invested in a trade in BTC via coinspro. However, more than 24 hours now had past despite knowledge in their end that im losing money because I cannot access my account in order for me to manage the trades and even mitigate the loss that im incurring they still wont activate my account.
case_0zk9gGSUIh	Inaction on erroneous transfer. Metrobank BF Resort Branch.
case_K2jDcDKIRa	GCash locked me out of my account and my money despite me having all information used to set it up and having a deposit receipt.
case_svl7QLfOAd	There had been unauthorized bank transfer in my Metrobank savings account. I reported it already to Metrobank but no result yet.
case_Vb0i4tkjd0	I have an account with Gcash and was blocked from accessing it with no prior explanation as to the reason why my account was blocked and this has been so for the past 2 months despite submitting all that was required from the company.
case_USmuTx0jiN	ShopeePay top up via DragonPay not validated. Money is nowhere to be found
case_ei88blqFI9	I was billed by Citi with an excess amount when I settled my loan. This despite numerous attempt to ask for a computation and air my side
case_8FPJaP2lSz	Bdo excessive charges on credit card.  3 months no resolution
case_j2X5XFWGoZ	I want to complain a GCASH number
case_wcvLgc6Hzu	I want to complain METROBANK account number
case_azOu1hmHaS	I want to complain BDO account number who did unauthorized transactions from my bdo online banking and also metrobank account number and gcash number
case_W5Ftipi541	ING accepted the funds even when my verification was ongoing, but now they would not let me take my money back because they rejected my verification documents.
case_2mlU7iMXUi	I would like to complain Security Bank. It has been more than 2 weeks that they have this intermittent problem. We are unable to withdraw money especially during emergency situations and their online banking does not allow transfers to other banks. Today, my bills went past due since I do not have access to my very small amouny of money thats left.
case_OxaGteCnma	Security Bank InstaPay is always down. Funds are being held.
case_luWRA9YLbf	Hinohold ng Security Bank ang pera namin at hindi namin ito magamit o maitransfer manlang.
case_LVk1y9ibcw	Security Bank. I cannot transfer my funds using their mobile app and it has been almost a month!
case_lEmr4b6Y9I	Security Bank's online services  and ATMs are not functioning for a week now. Our money is stuck with them and they are not addressing the issue despite several complaints.
case_zuX9AWDQvO	My GCash was block without any reason
case_1Ys74kkHP4	SECURITY BANK systems are always down, debiting randomly on accounts and they usually have their system maintenance on paydays. It has been a reoccuring instance
case_VMOhVKTuex	Hi, how to file legal/ complaints against bank? I want them to be penalized for the financial inconvenience and poor services. One of those is a long number of days delayed not working interbank services, atm could not withdrew our monies, could not transact bills payment via smartphone application. Concerned bank Security Bank
case_KA2bVlWCeI	Security Bank E-Give Cash and Instapay
case_964sgXlP4w	I have a personal loan with CTBC. I wasn't able to pay since March because of the pandemic also I was quarantined in Iba, Zambales. They don't have any branches there so I don't have any means to pay, thus when June came, I reached out to them to know how to facilitate payment. \n\nThey advised me to pay via GCASH however, when I did, I'm receiving error. I immediately reached out to them but no one responded. Then last Aug 10, a 3rd party collection is calling me regarding the loan. Now my loan is in arrears. I paid the moment I have means, which was September.\n\nI feel, I should not be charged with fees and penalties since I've reached out to them since June and no one has bothered getting back to me. \n\nI understand that I still need to pay the loan, however, I feel it's unfair! Is there anyway to remove the penalties?
case_gCcb3RMQDT	Gcash refuse to grant me permission to withdraw my funds after deactivating my account
case_LyNv38EoaL	Every payday problem with security bank
case_5kCymgYo66	Bayad Center - I filed an ammendment last August 20, however after many follow ups still no action. I have copied Dir Tomas on the e-mail thread however still no action from their end.
case_wBN2r8y2ck	Ma'am I asking you how much change ten thousand Iraq money ?
case_y8m3riVnjF	SECURITY BANK HAVE NOT GIVEN US ANY UPDATE ABOUT WHEN WILL THEY FIX THEIR SYSTEM! WE HAVE BILLS DUE AND THEY ARE NOT RELEASING OUR FUNDS! ITS FRAUD, THEY ARE ILEGALLY HOLDING OUR MONEY AND NOT GIVING ANY INFORMATION ON WHEN WILL WE BE ABLE TO GET OUR MONEY! HELP US PLEASE.
case_qiC2OSzwFF	Am Akintayo Tomilola, student at University of the cordilleras. Am having issues with my  gcash account. They blocked the account since last 2month and i've messaged them and submitted the required documents but still they didn't refund or open my account
case_SBnlYjoYr0	EastWest Bank Autoloan. They deducted all my money when Bayanihan 2 was implemented.
case_crKHrwEySm	delay in the issuance of the Renewal ofStandby  Letter Credit
case_BfgZPOCH87	HSBC wire-transferred money to my EastWest Bank corporate account early morning today for immediate clearing. EastWest bank head office claims it has not cleared because staff is ln lunch break from 1-2pm. Is this even legal?!?
case_Rcf8jXT1Q1	BPI Asset Management is unresponsive of my complaints for months now. I ought to escalate it to BSP.
case_6MWswcSkSm	I have an auto-loan with East West Bank and my check for August was deposited on time which caused disqualification for Bayanihan 2. Now they wanted me to pay two months after sending several requests that were not responded to accordingly.
case_wvpIiNEpuY	Lumalaki ang bills ko sa METROBANK CREDIT CARD ng HINDI KO GINAGAMIT ITO
case_Gsxp5ztO5x	made a withdrawal using their seevice called egivecash for 3500 pesos. The ATM did not dispense any cash and i immediately called their hotline. I was assigned ticket # 2020103104991
case_CCPYP6jutC	Instapay not working. SECURITY BANK.
case_ODZfVcz2pE	Land Bank of the Philippines Araneta Brach
case_zOyMxzYFen	Security Bank Instapay and ATM withdrawal transactions are not available everytime we have payout.
case_CWuByjSUEg	I would like to complain the Dispute Department of HSBC Philippines
case_vLVH4r0du1	Security Bank has been making our access to our own money difficult in the last three (3) consecutive pay dates. Not only it disrupt our financial planning, but also destroys trust of other people in our finances.
case_h4XNQqkHyU	I would Like to report Security Bank. The system is always unavailable especially when you needed them the most.
case_bdKDZB6NtV	Magandang umaga po gustong kong idulog ang napakaraming reklamo sa security bank may mga pera kami sa ATM pag wiwidrawhin insufficient funds sobrang dami ng complaint sa kanila at isa na ako dun. Sana po matugunan nyo. Maraming salamat
case_A3dyBnoJkU	I'm having issues with Security Bank Online Banking, for instance, their InstaPay feature  which is still unavailable up to this time. They don't give us specific timeline to when they will be able to fix it and it's causing too much inconvenience on us.
case_U9R5lfXhaI	Every payday Security Bank is holding our salaries. Service not available
case_kplM0rLhhv	I would like to file a complaint on Security Bank for having a very poor service especially their online banking during payday, like today. Security Bank is having issues again (and again!). I need to pay my bills on time but their service always sucks!
case_Y6jeJbkK7T	Unable to process instapay and cash withdrawal services for almost 3 days
case_pUlSlCnEw7	I would like to file a complaint with Security Bank, it has been a month now and I still cant withdraw and cant do online transfers with their crappy system
case_CaoNTU6bHB	I cant withdraw my money from Security Bank since last week.
case_bnoUJtu3zv	Security Bank online banking is not working for weeks now, and this happened a lot of times in a month. We can't use our money, and their advisory is inaccurate.
case_kK7gaHM74H	Hinohold ni Security Bank ang pera namin, I can't even use it pambayad ng kuryente at tubig online! Kapag nagwithdraw naman, walang dinidespense at nadedebit ang account namin.
case_EhLg3pREPI	I made a cash-in transaction on my Grab account using my Security Bank Debit Card , It was NOT successful. But still the amount i was trying to transfer was deducted from my Security Bank Debit Card. I have this same issue with Security Bank Last week but my money was still not return.
case_GRPTwALlkV	Security Bank - this bank always has issues and it is no longer bearable. During tough times, customers can't even rely to their sercive.
case_WcIivHj9sw	Cant transfer funds thru security bank app which is down for 1 week now.
case_arAlBMbBmv	tukol po sana sa bayanihan act 2. ikinakancel namin yun ang sabi po ng bpi bank hindi daw macacancel. ang problema po is ang laki po ng tubo na hindi nman din po inexplain sa amin ang tutubuin po sa amin is 42k+ para 23k lang po ang hulog namin sasakyan. malaking pabigat po sa amin to
case_zhuRu1v6cp	Instapay is not available for Security Bank for the longest already. They are offering FREE transfer but how can we do that if forever it says Instapay not available.
case_F2hH7p9pXd	CIMB bank Philippines.  My deposit to the bank made last Nov 10 is missing.
case_rtZ4kbm4qZ	I can't access my gcash account
case_fW0eRnpvi0	Security Bank is still unable to fix their instapay facility for days now.
case_58oVqoTAxl	I have an atm account at Metrobank Blumentrit Branch which was hacked using a phishing email/ website last October 4 which I immediately reported with their hotline number. After almost an entire stressful and sleepless month, metrobank, thru a text message, apparently do not intend to return my hard earned money.
case_LJiD2oHgCI	BDO does not want to cancel my P83,000 payment to my BDO JCB credit card. The payment was made in error and it has not posted on the account yet.
case_Vp5ekzE9pY	GCASH, not reversing transactions
case_W7arXZAGnh	My account has been blocked for no just cause and I have been trying for months to rectify but to no avail, Gcash keep sending me all the time to send documents that has been sent a million times already .
case_OTpxqciL5R	I have been denied access to my gcash without any reason and my funds are stuck there.
case_Ztv4U49WEB	Security Bank's services has been down since last week of October. Everyone had issues. This is very inconvenient and frankly, inconsiderate. Please do something, as Security Bank doesn't seem to care.
case_HEa55lb4Aa	gusto kong ireklamo ang motortrade specially pateros including Bank of Makati! Dahil sa Motorcycle loan namen na hindi naman kami delinquent and pasok kami sa due date ng bayanihan act 2 but they still adding charges! our september and october due date is 17th but nakapagbayad kami 18 na nagulat kami sa sagot nila na hindi daw nila alam yan at wala daw memo na binababa sa kanila! also nangako samin ang bom na once may memo na ibabawas nila ang interest sa next bill namen but wala namang nangyari! and as per BOM ang applicable daw sa Bayanihan 2 is yung di nagbayad ng sept at october like us pero ano ang patunay ngayong sept at october nga lang namen may interest na eh how come pa pag di nagbayad. hindi sila nakakatulong lalo na ngayong may pandemiya hoping na makarating sa kanila to! 028889000 yan and loan department or customer service gusto namen mabawas ang interest na nilagay nila sa account namen
case_OjxJrXDZXR	my 12 thousand deposit in machine was not credited to my account and i have proof of receipt in BPI PLARIDEL BULACAN branch.
case_Cz3BqGlNxN	I had balance on my paymaya account but they blocked it since July 2020 up to the present. How can i recover my account?
case_4nKuKPXqWd	Ako ay si Louie Buizon Orijuela. Mayroon akong american express credit card sa bdo at gusto ko malaman status nito.
case_uPcYhmljqH	According to AirAsia Philippines my refund was transferred to my Metrobank (Cebu Capitol branch) last May 26, 2020 with Reference #: 3050147049 but until now I didn't receive it. Please assist my complaint to Metrobank.
case_s1rhADGy2s	Did not received funds transferred from GCASH.
case_BKvL9JhbIy	Two months ago my gcash account was block and I've not been able to get my money.
case_iOuvihm8Z0	I followed all instructions to avail of the 60-day grace period for my home loans in Security Bank, but the continued to debit money from my account. They sent me an email disregarding my request and proposing dates when the grant will take effect, but it never happened until today, I received another sms from them saying I failed to make a payment on my loan.
case_xggyuarjDQ	Nawawalan ng pera sa payroll account.
case_xn0oEJHlaY	Good day! I would like to seek your assistance regarding RGS collection agency, the one who is holding my unpaid BDO credit card. I would like to settle my unpaid account, but the collection agency is asking for a downpayment amount of P150,000, then down to P50,000. Since I have no means right now to pay that amount as initial payment, I cannot proceed with paying my credit card.
case_QUuLak8m4j	Someone called me friday last week, claiming that he is a police from QCPD. He told me that I have a civil and criminal case for my unpaid eastwest bank card. Then he referred me to a certain atty Eduard David. He told me to pay P20,000 as initial payment in order to hold my case.
case_ReQzyUiir7	Charged-back complain against BDO
case_O8jmRvvNyV	Wala pa rin update ang citibank dalawang buwan na
case_pKqt9LI867	BPI asking for consideration with payment plan escalated to court because my card was used fraudulently by my ex partner
case_s7g9GOSC8p	BDO is not granting the 60-day grace period and is charging interest to my autoloan
case_xz8OHtZrZG	Gcash block my account for no reason and money is stock in the account
case_khl2FYEZ9v	Reklamo: Hanggang ngayon walang dumating na refund or cashback from Paymaya Philippines Inc. isang buwan na yung P2.50 na refund, grabe naman! Malaking bagay na yan pero bakit pinapatagal!
case_dovQ5C2JHZ	This is for security bank online. On October 30, i tried paying the amount of 4142.05 on the meralco app using my security bank debit card. 1st transaction failed. I TRIED that again for the same amount and failed again. However, it qas deducted on my account. 2 transactions.
case_41W74OCGyv	I applied for a payment extension 2 weeks before my personal loan due date because Security Bank said I was qualified but I received no response from them at all even though I followed up at least 4 times through e-mail, called their hotline several times and tried to reach them through facebook messenger several times as well.  In the end, my payment was still taken out during my due date with no prior expectation if my request for payment extension was approved or not.
case_DxhNtD1ssU	I have a closed/cancelled credit cards with BPI(Bank of Philippine Islands). However, per checking of my latest credit report from one of our credit bureau. It is still showing that I have an outstanding balance with them. Last updated reporting date from BPI is July 06, 2017. I have called their hotline requesting for a call out from collections and a certificate of full payment but it seems that they ignoring this request. Per their customer service, my account is updated and I don't have any outstanding balance on their end but BPI collections still tagged this under collections.
case_vJZuTAdxMH	I want to file a complaint for Security Bank features such as debited balance, instapay not working for almost a month now delayed and not reflecting balance on mobile banking. Most of the time Mobile banking is not working and receiving and error of invalid login even if i input correct credentials.
case_PXtTSHSVF4	I would like to complain Security Bank, they have messed up their App, money getting debited and not credited yet. Cannot transfer out from the app.
case_korO6SwdWf	Atm invalid cash transaction pero na deduct po sa account yung dapat na withdraw EastWest
case_NUu16plMZp	Hnd ko maopen account sa paymaya
case_KxgTWkb6sM	Citibank has not yet refunded me of the charges they billed me during ECQ period. I've followed up with them several times since June but they have not resolved it yet and they are very slow in their response.
case_73xYd68ABG	Failes Transaction but still Debitted by the bank
case_cXBGKtCOHn	Security Bank Bambang. Finished my auto loan last May 2020 but they still charged me 5k on Jul 2020 sa account ko na dapat pang maintaining balance ko. So ngaun closed na yung account ko pero di pa nila binabalik yung 5k ko.
case_YVtj82CKcr	Undispensed withdrawal. BPI account holder.
case_b5JCtxWjJi	I transferred money using the BPI app to my GCash account, unfortunately the transfer didn't reflect on the Gcash account
case_8nRpnquJ4I	Unionbank credit card. No bayanihan 2 extended
case_L9Re0ViWiB	The eastwest bank offered a program Banyanihan Act to Recover as One (BARO) wherein if you are qualified to avail on it, the Bank will not going to collect the payment for a certain period, surprisingly when I have my statement of account for the month of October they charge me about 2% on my current balance. This is not acceptable they use as an excuse to collect interest without explaining to me. I hope your office help me.
case_ojL2rnFXg9	BDO is charging me again wrongly in my credit card, even if I had the card cut already. I asked the agent to cut my card, where the agent told me not to pay for the finance charges anymore because it will be waived. So I only paid the actual charges. But in my final credit card bill, BDO charged me for the balance left in my card!
case_KCHBouNEUH	I've been trying to request a certificate of full payment to CTBC Bank however their response would always say that I need to contact their customer service hotline but I never get through to them for months now. Moreover, their hotline automatically disconnects your call after 5mins of waiting. I cannot visit the Branch near me due to health restrictions hence the only way I could do it is through phone calls/emails but it never gets resolved. Hoping your assistance on this.
case_YDQa8K9vMs	My access on the the RCBC Bankard app has been disabled and I have been asking RCBC to help me (calls, emails) for over a year now but they keep transferring me to other departments always. It's really important for me to access my credit account on the app to check my balances and payment statuses.
case_SjgVKG2uBa	Producers Bank Santiago Branch is imposing a too high pre-termination fee. I want to pay in full my loan accounts which part of it fall due on the covered period of the Bayanihan to Recover as One Act. I believe that the pre-termination should be waived also.
case_HoR2rfIyWV	BPI credit card refusal to reverse finance charges imposed on ECQ
case_KPTE4PN586	Expired GSIS GFAL Cheque and Loan Interest of City Savings Bank (Monumento Branch)
case_wZmSH1ORGi	I have a car loan from eastwest bank and they are charging me with penalty. On the month of aug and september (bayanihan act2). They said i al not entitled bcz i still have balanve for the month of june and july.  Ia sk them for email to fomalized the billing they said they cannot or others will say it will take 20 working days. I ask them if they can deduct it online on my east west acct they said cannot until all balanced are paid.
case_hOLMfGSVax	Security bank complaint about instapay
case_k89i3lIh5Z	I thought bayanihan1 and bayanihan 2 was meant to help consumer but it only became a platform for banks to charge more. Currently my monthly amortizationis only 48k but becuase of bayanihan 1 and how they hid the fact of accrual interset now they are debiting almost 60k, 68 k for my monthly dues.
case_Wn0LX5oaTS	This is regards withToyoyota Financial Services Philippines Corporation for my Toyota Hilux amortizations dated June, July, August, & September 2020 which is not covered by the Bayanihan Act 1 & 2. The charges, penalties, and interest is more than twice they are asking and they already brought the issue to legal deparatment in which the unit is subject for repossesion on 17th of November 2020.
case_p9PzvGbL2b	Undispensed cash not yet credited back, my Bank is BPI
case_UJAreXlb4P	Undispensed cash amount to 10,000 Php from Landbank ATM Veterans Memorial Medical Center. I have a BPI card and already reported it but 7 business already passed by and I am still not credited back
case_k23mMBgCP9	Card delivery issue with Security bank for 2 months now
case_Q4mihi9FGJ	I'm helping a friend, his account was hacked Nov 2, 2020. It was a transfer of money from Metrobank (account no. 5437543003642) to Unionbank account (account no. ending 8944).
case_MixZAviIHW	PSBank charged us non-payment fee because of Bayanihan 1 and 2. We issued post dated checks for our car loan but apparently, they did not use those for Bayanihan 1 and 2, and now they are charging non-payment interest.
case_xf7YzOr0sb	good day i am jayson jeff yalun. I am writing because I need help from your agency about my auto loan at Sterlingbank acct no. SAL18R00974 Someone called me on my cellphone and said they will repossesses my car  But I did not receive Statement of account from the bank stating the amount of my loan.They are harassing me with my debt. At the moment, it is difficult to pay immediately what they are asking for. I am a shuttle driver at a call center company. Our work was stopped because call center agents started working from home. but little by little everything is returning to normal. I would to restructuring my auto loan  to pay off my debt. And I hope it will be easy for me to pay because I will just return to my job. We have all gone through a severe crisis the whole world is affected but I do not forget my obligation to pay my debt. I hope you understand my situation. Pls contact me at this number 09151668018.Hope to hear you soon. Thank you very much.godbless
case_Mp8tpHXN1f	Tried to withdraw 10,000 from Unionbank account (but another bank ATM) but no cash dispensed. Amount + withdrawal fee got deducted.
case_ix3VuDWZP0	I need help in incorrect banking  transaction with ING Philippines
case_bRwkWksJoe	My Gcash got blocked for no reason and i cant withdraw my money that is in it
case_g69wgnWJ1u	I have received 2 calls, since October upto present and the caller was telling me he was from BPI and conducting some verification. After the first call, I immediately called BPI to confirm if they are doing such activities, they said they they are not and BPI confirmed that it was indeed a fraudulent call. However, just today, I received another call with the same spiel and I have informed the caller that I have confirmed from BPI that they are not doing such activities. Would like to demand from BPI an explanation as to why my private information was leaked and compromised. The caller in fact knows that I have a savings account and a credit card from said bank.
case_mQYhN82D2D	Eastwest bank is not answering calls and even email
case_DpqLintw8u	My account was blocked by gcash
case_R76QYZOMLR	Security bank incorrect non payment notice
case_OLIFQf1hkj	Dati n po akong my account sa ING bank pero after magpalit ako ng phone nghihingi ng nverification ng identity binibigay ko naman ung information n kailangan pero laging disapproved
case_7o5iL9foDu	My father-in-law Mr. Bimbo Royo was charged amounting to Php47,000 by BPI Credit Card for online transaction (Shoppee0 which he did not authorize, nagukat na lng kami at may utang da na Php47k sa SOA
case_YHkPsRwUht	Assistance with bank issue regarding getting title from housing loan. They lost the title.
case_G7uxtT0jWf	Eastwestbank did not adhere to BARO2 resulting to bounce PDC payment
